Character,Line,Season,Episode_Number,Episode_Number_Overall
Andy, It’s like a little envelope– there you go.,6,8,88
Andy, Surprise! [laughs]  It’s from everybody.  $15 value.  				,6,8,88
Andy," I got it, I got it… Oh, Tuna beat me to it.",6,9,89
Andy,"  I like Erin. There, I said it.  I was kinda hoping she would ask me out, but things have not panned out on that front, so… it is time for the Nard Dog to take matters into his own paws.  				",6,9,89
Andy," Nathaniel Nutmeg, the local bartender and Nellie’s brother.  				",6,9,89
Andy,"  Well, you do actually.  You’ve got this kinda like Florida Panhandle thing going, whereas what you really want is more of a Savannah accent, which is more like molasses just sorta spillin’ out of your mouth.",6,9,89
Andy,"  Uh, not familiar, what province is he from?",6,9,89
Andy," I reckon I got something to say to Miss Beatrix Bourbon, if’n she don’t mind.",6,9,89
Andy, I would be remiss if I did not ask the pretty young lady out on a date for this weekend.,6,9,89
Andy,"  I’m a little worried I might have asked out Naughty Nellie and not Erin.  Which would be a whole lot less appealing, because Naughty Nellie says yes to everyone.  And she might be a murderer.  				",6,9,89
Andy,"  Just thinking about Weekend at Bernie’s.  It’s funny, the guy’s dead the whole time.",6,9,89
Andy,"  Speaking of weekends, you excited about our date this weekend?",6,9,89
Andy,"  [accent] Well, finest steakhouse in all Savannah.",6,9,89
Andy,  Totally… not. [Erin gets up and walks away]  				,6,9,89
Andy,"  [Andy, Michael, and Dwight are pointing imaginary guns at each other] I didn’t do it!",6,9,89
Andy, That’s aerosol spray. It’s terrible for the environment.,6,10,90
Andy," [doing an announcer voice] Ladies and gentlemen from Scranton, Pennsylvania, please welcome Michael ‘The Machine’ Scott. [Michael waves, twirls and sits down]",6,10,90
Andy, [still doing the voice & spinning in his chair] Hate the twirl!,6,10,90
Andy," Hey, guys, do you think anyone might have had sex in here?",6,10,90
Andy," Michael, what if somebody asks you a question at this meeting? Are you just gonna wave, or what?",6,10,90
Andy," Make it a softball. Something he can, like, crank out of the park.",6,10,90
Andy," Yeah. Well, you should do that. Get in line.",6,10,90
Andy," Look, do you want to be able to tell your grandkids you stood up for yourself during the – America’s biggest financial crisis?",6,10,90
Andy, You should get up and say something. You’ve got to be true to what’s in there. [points to Oscar’s heart] Don’t be a wuss.  				,6,10,90
Andy," I’ve always been the guy who can rally other people to rebel. In high school I organized a walk out over standardized testing. Got over 500 students to just skip the SATs. At the last second I chickened out, took it anyway, got a 1220, always regretted it. I feel lachrymose .  				",6,10,90
Andy, Is it serious? [Michael stares]  Wow.  Andy’s a wittle scared.,6,11,91
Andy," Would you rather me say “Hey guys, my irritable bowel syndrome is flaring up?”",6,11,91
Andy, “Crazy diarrhea happening right now?”  Cause things can get real adult real fast.,6,11,91
Andy," Do I sometimes replace Rs with Ws? Yes.  Do I sometimes repeat a word to get my point across?  Well if I do, Andy’s sowwy.",6,11,91
Andy," Well if I we’re complaining, a lot of people think your Elvis voice is annoying.",6,11,91
Andy," I don’t-just people.  For the record, I think it’s pretty fantastic.",6,11,91
Andy," Dr. Tuna, MD, I have some terrible news.",6,11,91
Andy, The entire office has come down with a pernicious case of the Mondays.,6,11,91
Andy," 0%, unless we perform an immediate emergency morale transplant, stat!",6,11,91
Andy, Don’t worry.  There is a surefire cure.  Employee of the Month.  Every awesome place I’ve worked has had one.    				,6,11,91
Andy," Bear Stearns, Lehman Brothers, AIG, my summer at Enron.  				",6,11,91
Andy, Jim’s talking to Michael right now.  They totally went for our idea!,6,11,91
Andy," Number nine, number nine.  Jim Halpert.",6,11,91
Andy," That would be employee number three, which would be… son of a bitch, Pam Halpert.",6,11,91
Andy," Oh, really? From what, two to four?  				",6,11,91
Andy," Why would you wrap it in a sheet, if you’re not covering anything up?",6,12,92
Andy, I begged Dwight and Jim to give me Erin for Secret Santa. And I decided to give Erin the Twelve days of Christmas. Is it my fault that the first eight days is basically thirty birds? [six geese are inside Erin’s car]  ,6,12,92
Andy, Yeah! Totally serious! I’m your Secret Santa! Busted!   ,6,12,92
Andy," Hey Phyllis, could you not reveal to Erin that I’m her Secret Santa?",6,12,92
Andy," I suppose a gentlemen might… throw in the towel, at this point. Guess what? Not gonna happen.   ",6,12,92
Andy, Merry Christmas Erin! Take it away boys! [dances along to the drumming]  ,6,12,92
Andy," Great news, Michael. We’re now the official paper supplier of the NFL.",6,13,93
Andy, Ok. [playing guitar to the tune of Miley Cyrus’ Party in the USA] ,6,14,94
Andy," Saber. [sings] Dunder Mifflin and Saber. So yeah, yeah, yay, yay.",6,14,94
Andy," I am telling you, there are no strawberries in here.",6,14,94
Andy," Well maybe they ran away, because the pizza was like, [imitating Italian accent] “Hey, get out of here, you stupid strawberries.”  				",6,14,94
Andy, The ball’s totally in Erin’s court. After the whole drum line thing.   				,6,14,94
Andy," Uh, no, actually. So nothing? No movies, or parties, or anything you might want to invite someone to?",6,14,94
Andy, [Jo’s dogs are sniffing at his crotch] These sure are pretty dogs…,6,15,95
Andy, Got some Valentine’s cards for my coworkers and my bro-workers.,6,15,95
Andy," Valentine’s Day, right around the corner. Erin and I have been on zero dates. So I got her a Valentine’s Day card, but I didn’t wanna seem “too eager,” so I got cards for everyone in the whole office to kind of dilute it a little bit.  				",6,15,95
Andy," [throwing a card at Meredith, which skims her throat]:",6,15,95
Andy," [almost running into Erin] Whoa-oh, traffic jam!",6,15,95
Andy, [imitating car noises] Beep-beep! Beeooop-beep!,6,15,95
Andy," There’s blood everywhere! Um, I got you a Valentine’s card.",6,15,95
Andy," Uh, Charles Schultz did. I thought it was relevant cause I got you all those birds for Christmas, remember?",6,15,95
Andy," Oh, look at that. They sure do. I hadn’t noticed.",6,15,95
Andy," Yeah! It’s Roger Federer for men, I sprayed some in there.",6,15,95
Andy, [has two tissues in his nostrils] It’s not cause of the smell. I’m just expecting a nosebleed.,6,15,95
Andy," [Erin leaves room] Excuse me? Everyone? Please check your emails, I just sent you the following message:",6,15,95
Andy," Phyllis, you guys are like my closest friends. I just mean I don’t like-like you.",6,15,95
Andy," “Please don’t read into this card. Yours in professionalism, Nard dog.”",6,15,95
Andy, It’s n– that wasn’t… I like someone else.,6,15,95
Andy,"  Yeah, no, you really should.  Because if your baby’s born tomorrow, he’s going to have the same birthday as Butt-mud Brooks.  My old roommate.",6,16,96
Andy,"  Guys.  Word of advice.  Speaking as a former baby.  Don’t get too hung up on baby names.  I was named Walter Jr. after my father until I was about six or so, when my parents changed their minds.",6,16,96
Andy,"  My brother was born, and my parents felt he better exemplified the Walter Jr. name, so they gave it to him.  I was given Andrew, which they got out of a baby name book.",6,16,96
Andy,  I can do the evolution of dance-dance.,6,16,96
Andy,"  Nope, actually music would just throw me off.  I need complete silence.  Okay…  [Pam begins to clap as Andy dances]  You’re clapping.  I need complete silence.  Totally threw me off, so I’m going to have to start over.  Evolution of dance-dance.",6,16,96
Andy,  What?  God damn it.  She was supposed to come out yesterday.  				,6,16,96
Andy,"  I decided to give baby Halpert a newspaper from the day she was born.  This frame set me back fifty five bones.  But she decided to take her sweet time, so now I have to switch it with today’s paper.  				",6,16,96
Andy,"  Torn scrotum.  Still on the mend, so not good timing.  				",6,16,96
Andy,"  Yes, I’m going to ask out Erin.  I’m just waiting for the stars to align.  Literally.  I have a small skylight in my bedroom, and I’d like for the moon to be visible.  				",6,16,96
Andy,"  Why was I hiding behind the plant?  Ha, well, in college, I took a botony class, and there was lots of drama in that class.  Uh, kids would gossip about me, so I would eavesdrop on them by hiding behind different plants in the botony class.  And then, uh, they would say things like “Oh, this guy’s going to fail this class,” or, “What’s this guy doing spying on us from behind plants?”  And then I would jump out of them and confront them, and be like, “Oh, you think all I do is hide behind plants and spy on people?  Busted.” …  Oh, the reason?  The reason I was hiding behind that plant in this situation was that I thought that Erin and Kevin were kind of hitting it off, and…  I was jealous.  				",6,16,96
Andy,  [he hits his head on the desk after ducking out of the way from hiding behind a plant]  Ow.,6,16,96
Andy,"  Erin, uh, I need you to send this fax immediately.  It’s really important, so I’m going to stand here and wait for the confirmation.",6,16,96
Andy,"  The fax says “Erin, will you have dinner with me?” from Andy, and the number is our office fax number.  				",6,16,96
Andy,"  Sorry, that’s unacceptable.  I need you to send it immediately, or you’re fired.",6,16,96
Andy,"  Oh, God, no.  I’m…  Just read the fax.",6,16,96
Andy, Thanks. It’s actually my sister’s old field hockey skirt.  				,6,17,97
Andy," Erin and I have our first date tonight, and it has to be perfect. Why? Because according to “How I Met Your Mother” that’s the date that your kids are going to wait patiently to hear about, and you better have a good story for them.  				",6,17,97
Andy, [Vocalizes and continues song] “The cat’s in the cradle and the silver spoon”,6,17,97
Andy, She should go home. It’s not the end of the world. We’ll go on our date next week. She’s still gonna like me in a week. Right?  				,6,17,97
Andy, I was just working at my desk and I wanted to run some new leads by you. [Turns feint],6,17,97
Andy," That’s okay, I’m in my “worky-works.” You look amazing!",6,17,97
Andy," Well, any brother of Erin’s is a friend of mine. Nice to meet you. Andy Bernard. [They shake hands]",6,17,97
Andy," So, how does the whole foster sibling thing work? Do you guys share one parent or-?",6,17,97
Andy, All right. Formative years. [She laughs],6,17,97
Andy," Ah. Oh great, now I’m gonna get sick. [They both laugh]  				",6,17,97
Andy, Well then no Andy Bernard per se. [Andy and others begin exiting the room],6,18,98
Andy," [on phone] Very nice. Let me just, let me just write that down real quick. [motions to Darryl] Pencil? Can you give me that pencil? Hang on Teddy… [covers phone] I’m making a sale. Sales.",6,18,98
Andy," Give me that [wrestles with Darryl, Andy falls over chair and to the floor]  				",6,18,98
Andy, Hey. I guess you probably won’t give me your leads since I’m a jerk salesman. ,6,18,98
Andy," All those who agree, say aye [all present – Stanley, Andy and Phyllis –  raise their hands] All those opposed – ",6,18,98
Andy, And I’ll text Erin. She’s really good at this stuff too.,6,18,98
Andy, Erin just texted me back. ‘People love shells from far-away beaches”.   				,6,18,98
Andy, Yeah. We wanted to bring you in and make a peace offering.,6,18,98
Andy," Oh wow, thank you. You’re the nicest person I’ve ever met. [Andy and Erin kiss]   				",6,18,98
Andy,A bunch of us are talking about happy hour. ,6,19,99
Andy,"Erin, I need you to fax this and get me a confirmation, pronto. [whispering] Are you going later?",6,19,99
Andy,"We recently struck up a romantic relationship. And, um…  but we’re kinda keeping it quiet for now ’cause it’s still kind of a new thing. It’s a little delicate, and we just don’t want all the drama.",6,19,99
Andy,"Yeah, cause when everyone knows- [knock on window, open blinds to Kevin giggling and making sexual gestures] That’s actually pretty funny, but in general, you know.",6,19,99
Andy,"A bunch of us are going to get some drinks, you in?",6,19,99
Andy,"Wow, can you imagine what people would say if they saw us dancing together?",6,19,99
Andy,"They’d be like, ‘what’s up with those two?’",6,19,99
Andy,"‘Did we miss the wedding?’ Um, I got it-I’ll do this, and you play the racing game, and then we’ll switch.",6,19,99
Andy,"This is exactly what I don’t want, the drama. I don’t want the drama!",6,19,99
Andy,"We just have to throw everyone off the scent a little, so follow my lead.",6,19,99
Andy,[Andy sits at table with another woman] Hi.,6,19,99
Andy,Just sit down next to a beautiful woman and start talking to myself to confuse other people.,6,19,99
Andy,[Andy spits out his drink] What are you doing?,6,19,99
Andy,"We didn’t say we were gonna, like, start groping strangers!",6,19,99
Andy,Get in here. [Andy and Erin go into photo booth] Where did you learn to talk like that?,6,19,99
Andy,"Well, what movie? Black Snake Moan?  				",6,19,99
Andy,This is not what I want my relationship to look like. [holding photo strip of he and Erin fighting]  				,6,19,99
Andy,"[over PA] Hi, ladies and gentlemen. My name is Andrew Bernard, and I’ve been on two dates with Erin Hannon and they went well, and there will probably be more. Thank you.  				",6,19,99
Andy,"You know, it got to the point where keeping it a secret was just too much drama. And I hate drama, so there you go.",6,19,99
Andy,"I know, I do, right? I’m a total drama queen.  				",6,19,99
Andy," It’s Secretary’s Day. And it is Erin’s and my three-week anniversary. So perfect storm for a romantic gesture. [Andy unfurling a giant “Happy Secretary’s Day” banner by reception, placing a teddy bear on Erin’s chair]. Want to make sure the whole office remembers it’s Secretary’s Day. I sent an e-mail blast, a text blast, a good, old-fashioned talk blast. I sent a snail mail blast a week ago.  And a Stern reminder via fax at 7:00 this morning, so people better step up and appreciate the crap out of Erin.   				",6,20,100
Andy," If it wasn’t for secretaries, I wouldn’t have a stepmom.  				",6,20,100
Andy, [arrives at Michael’s office and sits] I was just wondering what you had planned for Secretary’s Day.,6,20,100
Andy," Yeah. She really looks up to you. And there’s only so much we can do as her coworkers. Secretary’s Day is really kind of a boss-secretary thing. [Michael glances over at Erin in reception, Erin waves her teddy bear’s arm at Michael].",6,20,100
Andy, [slams his hand on Michael’s desk] That’s my girlfriend you’re talking about.,6,20,100
Andy, [taping desk] She’s gonna be so psyched.   				,6,20,100
Andy, Was it everything that you hoped and dreamed it might be?,6,20,100
Andy," Well, I know. [stammers] Just want… I mean… [chuckles] ",6,20,100
Andy," Hey. Can I have your attention please? First of all, thanks to everyone for helping put this awesome party together. And a very special shout-out to the chair of the Party Planning Committee, miss Angela Martin. You have outdone yourself.",6,20,100
Andy, I am saying the exact opposite. Angela is fantastic.,6,20,100
Andy," Ok. As some of you may know, I have a very special connection with Secretary’s Day in the form of that 115 pound moonbeam over there named Erin Hannon. To a lot of you she may just be the person who brings you your fax comformations. But to me, she is my girlfriend… in addition to being the person who brings me my fax comformations. So I wrote [starts to use a British accent] a little ditty. That I would like to play for all of you right now. It’s a little tune called Secretary of Love. A one, a two, a one, two, three..",6,20,100
Andy, Why would that be something to talk about on Secretary’s Day?,6,20,100
Andy," I was going to tell her, just on my own time.",6,20,100
Andy," Who cares? I mean it’s not like I killed someone. Big deal right? This can blow over in two seconds. She never asked me. So, if you think about it… I probably should have told her I guess. Everybody does stupid things.   				",6,20,100
Andy," Will you stop walking for one second? That’s it. There’s no other secrets. Ok? I mean yeah, my chest is not naturally hairless, and my parents pay my credit card bill.",6,20,100
Andy, Yeah but that’s it. Now you know everything about me. I promise. And if I think of anything else…,6,20,100
Andy," Sometimes telling someone something is hard. Well, at least someone made her happy on Secretary’s Day.  				",6,20,100
Andy," Well, why don’t you just move the M&M’s?",6,21,101
Andy," You know, when I tore my scrote, I was, uh… I was seeing this really hot urologist about it, and thought she was into me. But now I think she was just doing a bunch of stuff to bill my HMO. You know, she’s touching around down there. It’s easy to get confused. ",6,21,101
Andy," Of course. Yeah, that’s terrible. Okay, let me get back to you. Hey, Stanley. One of my clients just called and said that their Sabre printer started smoking and caught on fire. ",6,22,102
Andy," Hey, Gabe I need to talk to you about something. It’s really important.",6,22,102
Andy," Yeah, I don’t know. Look, one of my clients called. He was in the middle of a big printing job and the back of the printer started smoking and then the paper tray caught on fire. ",6,22,102
Andy, What? You don’t know what it meant? How about “Andy is a problem and we must eliminate him?”,6,22,102
Andy, [chuckles nervously] Yeah. Hah. Hoo.   				,6,22,102
Andy, Creed’s head of quality assurance. So he’d definitely be wrapped up in this.   				,6,22,102
Andy," I might have to go public here, but no one’s gonna believe me. Uh… I need proof. I need, like, a printer to catch on fire.  ",6,22,102
Andy," [in old Michael Scott Paper Company’s “office”] We’re printing on 24-pound premium stock paper, approximately 300 sheets in. So far, no signs of distress. [Darryl is filming Andy’s demonstration]",6,22,102
Andy," Right. My name is Andrew Baines Bernard, and if you’re watching this, it’s because I’ve turned State’s witness because I’m in danger because I know too much. ",6,22,102
Andy, Higher? Okay. [speaking slightly higher] Recently certain events have come to my attention… ,6,22,102
Andy, [high-pitched] I have come to the conclusion that the Sabre corporation… ,6,22,102
Andy, [higher] May be overlooking certain safety regulations. At the danger… [printer starts smoking and explodes] ah! [speaking lower] It’s working. [in normal voice] It’s… I knew it! ,6,22,102
Andy," We are blowin’ the roof off! Blowin’ the roof off! [Darryl discharges fire extinguisher onto printer] Nice. Nice. This is my partner, Darryl Philbin. He’s been my partner through this entire thing.   				",6,22,102
Andy,  No secret crying. Hasn’t even opened the tissue box in there.,6,23,103
Andy,"  Well, it happened to Tom Hanks in Big.",6,23,103
Andy,  So you’re just making a giant assumption. You don’t even know the guy.,6,23,103
Andy,"  My name is Andy Bernard and I am a cuckold. For those of you unfamiliar with William Shakespeare, a cuckold is a man whose woman is cheating on him. I’ve lived the part. And let me tell you, I’d so much rather play the part on stage.  				",6,23,103
Andy,  So… here’s the thing about infidelity.,6,23,103
Andy,"  In any cheating movie, the person getting cheated on is the hero. You’re Ali Larter, I’m Beyonce.",6,23,103
Andy,"  This guy’s a high school baseball coach, right? Let’s go check him out, see what a horrible person he is. ",6,23,103
Andy,  Yeah. Those teams have games and practices every day. Let’s go check it out. ,6,23,103
Andy,"  Oh, really? I thought you were the boss. ",6,23,103
Andy,  [humming Call to Post] Bum bum BUM BUM BUM BUM BUM BUM BUM BUM bum bum,6,23,103
Andy,  Stage right or stage left? I played batboy in damn yankees!,6,23,103
Andy,"  [announcer’s voice] And Now, coaching third base with two arms, two legs, and no heart. Capable of feeling pain. ",6,23,103
Andy,  Whatever. I’m the one blending in.   				,6,23,103
Andy,  Chase Dixon is up. Could be a big play.,6,23,103
Andy,"  And it’s–there’s– well, home plate is like a wicket.",6,23,103
Andy,  You do know that high school coaches don’t pay their players.,6,23,103
Andy,  You guys are awesome! Best game I’ve ever seen in my life.,6,23,103
Andy,  Ha. No. No. But we’re gay for baseball. [chuckles],6,23,103
Andy,"  But I have a wife, actually, who I really love a lot. ",6,23,103
Andy,  Yeah. I am so into the institution of marriage. ,6,23,103
Andy,"  I mean, isn’t marriage the best, you know? Two good people finding each other, getting all committed to each other. So you love baseball. What else do you love? Let’s round you out as a person. ",6,23,103
Andy,"  I get it, man. I love it. That’s what makes you a good coach. You know, but as a fan, it just helps me enjoy the game better if I know the coach loves his wife. ",6,23,103
Andy,"  But real quick, I want you to meet my associate. Sheldon!",6,23,103
Andy,"  Get- Get over here. Sheldon, say hi to the nice coach.",6,23,103
Andy,"  I just wanna go on record as saying that I do not condone this affair, and I went so far as to force Michael to confront the victim of his behavior. ",6,23,103
Andy,  Do you want someone to stop you? ‘Cause no one’s going to.,6,23,103
Andy," If you say anything, so help me God, I’ll break off the temples of your glasses and stick them in your eye sockets.  				",6,24,104
Andy," So unfair. Even if I thought that our printers killed baby seals, I would not be a whistleblower. The Bernards, for generations, have silenced whistleblowers. It’s how we made all our money. Woody Guthrie wrote a song about us. [sings] Old Mr. Bernard, old Mr. Bernard, who have you silenced today?  				",6,24,104
Andy, I swear on the graves of my parents who aren’t even dead yet.,6,24,104
Andy, I don’t know who’s giving Darryl any crap. He was more bothered about it than me.  				,6,24,104
Andy," Yeah. You know, I mean, for all we know it could have been… Jim.",6,24,104
Andy," Gabe, I told you all about the printers. ",6,24,104
Andy, You’re going to believe that guy?    				,6,24,104
Andy," Look, I didn’t want houses and schools to burn down, and children to die. Does that make me a hero? I…",6,24,104
Andy," Well, it doesn’t make me the worst guy in the world, either.",6,24,104
Andy," Uh, thanks. Yeah, you know, just seemed like the right thing to do.",6,24,104
Andy, Whoo! We did it! [everyone starts cheering]  				,7,1,106
Andy," Brocolli Rob, obviously, will be there.",7,1,106
Andy," And JC. We call him Blorville, because he looks like a black Orville Redenbacher. ",7,1,106
Andy," Am I angry that Gabe stole my girlfriend over the summer? No. I’ve been through anger-management, OK? So right now, I am sitting on a nice beach at Cape Cod, gazing out across the whitecaps. Oh, look, it’s a humpback whale. How pretty. He’s eating Gabe.  				",7,1,106
Andy," New guy sucks. Calls me the Nard-Man. I’m the Nard-Dog, okay? Nard-man is my father.  				",7,1,106
Andy," That kid is the worst. Needs to be fired, Michael.",7,1,106
Andy," You get that kid to open this car, or I’m gonna do it myself… by calling Tripple A.",7,1,106
Andy," Oh, my God, is it in my eyeball? I think he’s burning my eye.",7,1,106
Andy," [Phyllis and Andy act out Luke getting spanked] No, no, no, no. It’s the other hand. Right hand. Yeah.  				",7,1,106
Andy, [Dwight starts aggressively spanking Andy] Whoa! Whoa! Hey. Whoa. Dwight! Stop!  				,7,1,106
Andy,"  Well, tell us what it is. I mean, it would help us to get some context so we can get on board. ",7,2,107
Andy,  Did you call all of my clients at the mall and cancel all my business while using the “F” word?,7,2,107
Andy,"  No, you and I… and I. I’m going to come with you. ",7,2,107
Andy,  Did you assume that I would automatically side with the rich snobby shop owner? [removes cuff link] How about now? [removes other cuff link] How about now? [removes tie clip] How about now?   				,7,2,107
Andy,"  Julia Roberts goes into the store, and she’s like,” I was in here yesterday and you wouldn’t help me.” And the shop girl goes, “ok”. And Julia Roberts goes,” You girls work on commission, right?” And the girl is like,”Yeah”, and Julia Roberts goes…",7,2,107
Andy,  I was telling that… I was telling that.  				,7,2,107
Andy,  A gentleman who is a rich snob who will go into shopping malls and drop huge amounts of cash on clothes.,7,2,107
Andy,"  If someone offers you a cocktail, accept, but keep your wits about you. ",7,2,107
Andy,  [in a cockney accent] I think he’s got it!  				,7,2,107
Andy, Two comps. For my lady and her Gabe. It’s closing night. Tomorrow we have to give the theater over to the Scranton’s Miss Fitness pageant. ,7,3,108
Andy, What? That’s awful. Everyone’s gonna miss that guy.  				,7,3,108
Andy," Gabe is not coming, which is huge because my plan is to make Erin fall back in love with me tonight. Women cannot resist a man singing show tunes. It’s so powerful, even a lot of men can’t resist a man singing show tunes.  				",7,3,108
Andy," What kind of terrible rumor monger is Gabe? He is woefully misinformed, all right? Excuse me, clink, clink, clink, clink, everybody. You’re all coming to my show tonight, right?",7,3,108
Andy, It would mean so much to me if you came to my show tonight.,7,3,108
Andy," If it makes you feel any better, no one who auditioned for the part of Sweeney Todd got that part. They had to bring in a ringer. ",7,3,108
Andy, This guy’s like world-class. You should not feel bad. I’m asking you thespian to thespian. Will you please be the bigger man and come to my show?,7,3,108
Andy," My parents used to scramble to find babysitters so they could take my younger brother to do stuff. I understand how hard it can be. I just-tonight, if you could… ",7,3,108
Andy," I understand. This is, like, huge opportunity for her.   				",7,3,108
Andy, Just checking my e-mails. See if I got any last-minute “break a legs” or “I still love you” type texts. Doesn’t look like I got anything.  Maybe on my Facebook wall.   				,7,3,108
Andy, That monster of a judge has locked her-[cell phone chiming]. Locked her away. [phone continues ringing],7,3,108
Andy," Oh, it appears the bird was in mine own pocket this whole time. He’s gone to sleep now, I’ve closed his beak. [Michael laughs]",7,3,108
Andy," [text message chime] You know what? Let me just double check, that bird… Okay, good. It’s off. I mean, silenced. I silenced it by killing it. I’ve killed it! I’m a murderer! Just like you, Sweeney Todd. See, it all connects. Not that I know you’re a murderer. My character doesn’t know that yet. But I’m suspicious, because of all the razors that you have laying around. And you spend time alone. But you’re a barber, so that’s legit. So there’s that. But… ",7,3,108
Andy," Do you think… [bottle rolling] so you think… [bottle rolling, clanking]",7,3,108
Andy, [excited] That’s really irresponsible of Erin. She’s a terrible babysitter.  				,7,3,108
Andy, [pretends to slit her throat] Ah! Blood everywhere.,7,3,108
Andy," These would have been your seats. Best seats in the house. Lots of people think it would be the front row, but actually, right here, this is where the speakers converge, and the sound just, like, nails you right here. ",7,3,108
Andy," Thanks, but I feel like a loner right now. ",7,3,108
Andy," Okay, all right, all right, all right.   				",7,3,108
Andy, [sings Macy Gray’s “I Try” and everyone joins in]  				,7,3,108
Andy, Oh it’s stinging him! Ow! Ow! [yelling all around the office]  				,7,4,109
Andy," Michael, have you ever been tested for STDs?",7,4,109
Andy," You know what guys, why don’t we just chill out on this herp-chat. Ok? I was an REA in college and I can tell you, number one sexually transmitted disease is ignorance.",7,4,109
Andy," Excuse me everyone, can I have your attention please?",7,4,109
Andy," Everyone, I’ve noticed that we have not been entirely kind to one of our own, due to stigmas and prejudices.",7,4,109
Andy, It’s the world’s only international sport! [sits down]  				,7,4,109
Andy," [singing] Ba na na na na. Hot pizza, check it and see. Ba na na na. Got a whole bunch of pepperoni. Ba na na na na. [stops singing] Yeah, now you’re looking at me. Anyone who’s interested in entering into an honest discussion about the sexual mores and taboos of modern society will be rewarded with a pizza break.  				",7,4,109
Andy," So, guys. I’ve been really bothered by the way certain people are getting treated around here, and I just think as an office we’re better than that. Ok, now I’m going to show you a picture of genitalia. [grossed our remarks from around the office as Andy holds p a picture of a nude man]",7,4,109
Andy, Perfectly normal genitalia Tuna. Now I’m going to show you another picture of perfectly normal genitalia. [Kevin is grossed out immediately. The office is grossed out],7,4,109
Andy," It’s normal! Big deal! Yeah sure it has some herpes on it, but you know what? It’s just as normal as anyone else’s.  				",7,4,109
Andy," Herpes, like all STDS, is a consequence of sex. Can anyone else name any other consequences?",7,4,109
Andy, [writing on board] Ok I guess I can make a pros column. Feels…,7,4,109
Andy," Umm, ok is that different from feels unbelievable?",7,4,109
Andy," I actually had that down in the cons column, but…",7,4,109
Andy," Ok, umm. I’ll move that. Thrill of risk.",7,4,109
Andy," Ok, unplanned pregnancy, going in the pros column.  				",7,4,109
Andy, Who can tell me what the safest form of sex is?,7,4,109
Andy," Incorrect, the only true form of safe sex, ok? Abstinence.",7,4,109
Andy, I just thought I’d bring it up in case someone in here was practicing abstinence. That’s all.  Anybody?,7,4,109
Andy," Well someone could answer if they want to. [looks at Erin hopefully] Ok, in that case I will now show you how to put this condom on… using this pencil. [Stanley laughs]",7,4,109
Andy," Well I’m not gonna use my penis, Oscar! It’s not exactly hard right now anyway. ",7,4,109
Andy, Well did you h- di- GAH! Does no one appreciate what I’m doing right now?! [throws pizza box at painting and leaves]  				,7,4,109
Andy," I don’t know, I mean people were being really mean to Meredith.",7,4,109
Andy, The only reason I said that is because you asked me so politely! It was very difficult for me to say no.,7,4,109
Andy," [reading Cornell magazine] Whoa. Libby Dirketts got married. Big Red mazel tov to the Libster. Ooh, says here Dan Becker fell off the side of Kilimanjaro in a climbing accident. It appears Dan’s Sherpa survived to tell the tale-Oh, my God!",7,5,110
Andy," No, he died. It’s Broccoli Rob. You know this guy; I showed you his picture on Facebook.",7,5,110
Andy," “Some Vermont-based alums can hear ‘Broccoli’ Rob Blatt, ’96, in the state milk lobby’s new milk awareness song, ‘Calci-YUM!’, featuring Phish’s Trey Anastasio. Says Broccoli, ‘Trey and I had a ton of fun in the studio, and I think you can hear it in the song.'”",7,5,110
Andy," I was the artsy, musical one. In Here Comes Treble I had four solos, Broccoli rob had three. Right? Uhh.  				",7,5,110
Andy," [knocking] Knockity-knock, don’t knock back. Just kidding you can knock; it’s your office. Do you have a minute?",7,5,110
Andy," Not to go all Sherlock Holmes on you, but I can tell by the reflection in your glasses that you’re entering points into Weight Watchers dot com.",7,5,110
Andy, I’m starting a band and I need you on keyboards.,7,5,110
Andy," Yeah, well, it’d sound a lot better if you actually sang with some soul.",7,5,110
Andy, I just was hoping to maybe save your voice in case we did a novelty song about frogs.,7,5,110
Andy," Okay, three-way argument between a drummer, a keyboardist, and the front man lead singer. Wonder who’s gonna win this one. Two, three, four-  				",7,5,110
Andy, [everyone finishes listening to song] Okay. Honest feedback time. Oscar?,7,5,110
Andy, But do you think it could be famous? Like in a car commercial or something?,7,5,110
Andy," I feel like I can see someone ice skating to it. You know, like in the Olympics.",7,5,110
Andy, Sometimes I feel like life has passed me by.,7,5,110
Andy, Holy crap. Are you kidding me? You just made that-that’s amazing!,7,5,110
Andy, [singing] Which me am I gonna be today?,7,5,110
Andy, I gotta closet full of mes. Am I gonna be the happy me?,7,5,110
Andy," Oh, my gosh! We’re almost out of time. How much for another half hour?",7,5,110
Andy," So we’re just, like, jamming as friends?",7,5,110
Andy," [shirtless, wearing only a tie] Handbag.",7,6,111
Andy, Shh! Shhh! [watches Jim put a cardboard box over Stanley’s monitor]  				,7,6,111
Andy, Tuna! Tuna! Do you want us to skip this party?,7,6,111
Andy, You know what else? [pulling fake teeth out of his mouth] The-this… this sucks for Jim. Right? But it also sucks for us. Because we don’t get invited to a ton of Halloween parties. [puts teeth back in],7,6,111
Andy, Screw corporate! They probably stole the idea anyway.,7,6,111
Andy," I’m really sorry, but we can’t come to your party tonight.",7,6,111
Andy," We’re just like, totally caught in the middle here.",7,6,111
Andy, Well Jim and Pam basically begged us not to go…,7,6,111
